field,SNID,RA_deg,DEC_deg,z_cmb,peakmag_Z
ELAIS-N1,1297111,241.74633,56.05252,0.8926,23.860
ELAIS-N1,1805013,240.31786,55.52672,1.0703,24.304
ELAIS-N1,1377194,244.68750,54.14890,0.9436,24.222
ELAIS-N1,3230125,245.00951,53.36777,0.5159,22.629
ELAIS-N1,1632216,243.82776,55.32337,1.2417,25.007
ELAIS-N1,1089315,238.99345,54.54481,0.8000,23.459
ELAIS-N1,1247403,243.04913,53.83666,1.2963,25.074
ELAIS-N1,1364704,242.13858,55.09596,1.1678,24.661
ELAIS-N1,1153385,241.72476,54.36491,0.7413,23.770
ELAIS-N1,3080982,242.30880,53.54818,0.9829,23.942
ELAIS-N1,1918415,241.86087,52.99461,0.7175,23.250
ELAIS-N1,566073,243.42053,54.73661,1.0427,24.114
ELAIS-N1,1383311,243.58462,56.10028,1.3596,25.241
ELAIS-N1,1709430,244.08782,54.17291,0.2987,21.706
ELAIS-N1,2269018,240.60447,55.76581,1.3329,24.765
ELAIS-N1,3051083,241.31346,55.98086,1.3445,25.268
ELAIS-N1,1787750,243.57971,53.94477,0.9681,24.626
ELAIS-N1,1572778,242.74806,52.62105,1.3044,24.639
ELAIS-N1,2529787,242.77174,54.77256,0.8814,23.836
ELAIS-N1,265528,241.66176,54.48485,2.4684,-9.000
ELAIS-N1,2186345,241.06271,55.80166,0.7080,23.308
ELAIS-N1,226254,240.58048,56.15997,1.4321,25.152
ELAIS-N1,2999803,242.79766,53.30761,1.1207,24.483
ELAIS-N1,2815894,243.46389,55.81361,1.1337,24.218
ELAIS-N1,227750,242.93353,53.83666,0.6320,23.198
ELAIS-N1,2845047,242.36966,52.99461,0.9035,23.841
ELAIS-N1,3307607,242.42319,54.88040,1.5147,25.679
ELAIS-N1,2268177,244.10732,55.31140,1.4872,24.899
ELAIS-N1,1314701,242.41885,56.44638,0.9894,23.758
ELAIS-N1,1927739,242.89672,54.60476,0.9129,24.021
ELAIS-N1,332605,241.02018,54.32891,2.0778,27.397
ELAIS-N1,3028677,245.04705,54.22092,0.7835,23.175
ELAIS-N1,286820,242.95173,55.40712,1.2656,24.470
ELAIS-N1,2678149,243.16221,53.92075,2.0650,27.219
ELAIS-N1,1820135,242.62141,56.11222,1.1841,24.739
ELAIS-N1,1071270,240.96436,55.17976,1.6041,25.854
ELAIS-N1,468629,240.14352,54.83247,1.3069,25.156
ELAIS-N1,2125375,245.30362,54.44887,1.5444,25.812
ELAIS-N1,1184324,243.74294,52.97052,1.4501,25.239
ELAIS-N1,690734,244.85383,55.49084,1.7216,26.411
ELAIS-N1,1069903,241.88047,54.16090,1.1543,24.372
ELAIS-N1,2631187,242.18771,56.23160,1.4043,24.803
ELAIS-N1,2943588,240.55224,55.02412,1.7681,26.180
ELAIS-N1,1417052,242.80749,53.05482,1.9118,26.609
ELAIS-N1,2465123,245.42398,54.26892,0.4663,23.086
ELAIS-N1,3228809,244.62209,56.11222,0.3125,21.805
ELAIS-N1,2324756,242.76945,52.78980,1.8928,26.663
ELAIS-N1,2822190,241.48732,54.29292,0.9941,24.268
ELAIS-N1,247064,243.09603,55.21567,1.1561,24.734
ELAIS-N1,3153165,241.99311,54.62874,1.4227,25.445
ELAIS-N1,3212832,243.09516,56.01669,1.8829,26.331
ELAIS-N1,1245690,243.48649,53.46400,0.8782,23.427
ELAIS-N1,2011550,245.01453,54.05285,1.0792,24.735
ELAIS-N1,2664950,244.17301,54.92831,0.5533,23.189
ELAIS-N1,1185524,241.80039,54.11289,2.0331,27.887
ELAIS-N1,215184,241.74006,54.68867,2.8390,-9.000
ELAIS-N1,2472305,243.24441,53.64437,0.7770,23.413
ELAIS-N1,1456775,242.10150,55.14385,1.9590,27.774
ELAIS-N1,668126,241.90980,54.35291,2.3609,-9.000
ELAIS-N1,721019,242.32004,54.19691,1.3078,24.651
ELAIS-N1,244425,241.79083,54.31692,2.2468,-9.000
ELAIS-N1,2969413,239.72371,55.37123,0.8447,23.673
ELAIS-N1,970350,242.23562,54.89238,1.3016,25.450
ELAIS-N1,4699,240.88056,55.83751,1.5772,25.424
ELAIS-N1,1702979,242.67802,56.31514,1.0410,24.348
ELAIS-N1,1475055,244.80060,55.09596,0.5450,23.199
ELAIS-N1,813969,240.39395,55.10794,0.8688,23.403
ELAIS-N1,1469394,241.60626,54.78455,2.3883,-9.000
ELAIS-N1,2004714,240.25087,53.17522,0.8797,23.628
ELAIS-N1,686172,241.00160,53.64437,0.6123,23.144
ELAIS-N1,903822,241.70799,54.42489,0.6868,23.419
ELAIS-N1,417620,242.28595,54.90435,1.6300,26.620
ELAIS-N1,1543770,243.89503,54.28092,2.3099,-9.000
ELAIS-N1,2474454,241.39432,54.41289,0.3209,21.866
ELAIS-N1,2119778,239.93800,53.46400,0.9831,24.228
ELAIS-N1,1945965,241.17144,52.63310,0.6533,22.921
ELAIS-N1,2410924,242.38934,54.06486,1.6436,26.147
ELAIS-N1,3035892,242.39534,55.65824,1.7660,26.072
ELAIS-N1,1836544,240.37136,52.91029,1.4928,25.323
ELAIS-N1,2864985,240.86341,54.30492,0.4028,22.018
ELAIS-N1,412476,239.57403,53.59628,0.5880,23.388
ELAIS-N1,2985205,244.32905,53.82464,0.9034,24.065
ELAIS-N1,1337981,244.60746,54.52083,0.4703,22.956
ELAIS-N1,1189743,243.33276,56.47024,0.6397,23.507
ELAIS-N1,1259425,242.62770,52.91029,0.6686,23.183
ELAIS-N1,2882147,245.49853,54.37690,1.3224,24.334
ELAIS-N1,2485100,245.36402,53.78859,0.7794,23.729
ELAIS-N1,1592493,241.18091,53.86068,0.6921,23.193
ELAIS-N1,3224830,241.34523,53.87270,1.7463,26.529
ELAIS-N1,1240739,241.59454,52.93439,0.8932,24.096
ELAIS-N1,2294420,241.69544,54.36491,0.7488,23.270
ELAIS-N1,2282188,241.80077,53.92075,1.3049,25.076
ELAIS-N1,2774468,244.66145,53.63235,1.2622,24.932
ELAIS-N1,1569032,239.80358,53.63235,1.7769,26.526
ELAIS-N1,2986253,241.06717,54.94029,1.8235,26.615
ELAIS-N1,321156,243.00875,54.17291,0.8800,23.884
ELAIS-N1,1175271,244.13078,53.86068,0.8765,23.999
ELAIS-N1,3060710,239.77088,54.28092,1.1598,24.468
ELAIS-N1,556560,241.63681,54.36491,0.6841,23.196
ELAIS-N1,2984966,242.87611,54.59277,2.0228,27.390
ELAIS-N1,180964,240.59159,54.38890,1.5238,25.429
ELAIS-N1,2790153,242.43338,55.17976,1.5108,25.398
ELAIS-N1,1285693,242.88856,54.37690,2.3673,-9.000
ELAIS-N1,2943927,244.87857,54.64073,0.9680,23.983
ELAIS-N1,2367189,243.02126,55.63433,0.7753,23.503
ELAIS-N1,885953,240.46737,54.61675,1.2304,25.125
ELAIS-N1,2338397,240.96147,55.07202,0.9907,24.105
ELAIS-N1,2077678,243.49199,53.00665,0.7023,23.746
ELAIS-N1,1791859,242.01500,53.59628,0.8635,24.108
ELAIS-N1,87752,245.05078,53.39183,1.2067,24.600
ELAIS-N1,643981,245.03103,54.46087,0.9278,24.101
ELAIS-N1,933536,241.31177,54.29292,1.9374,26.662
ELAIS-N1,2531562,240.74335,54.64073,0.6275,23.177
ELAIS-N1,1557213,244.13433,55.02412,1.1669,24.309
ELAIS-N1,324066,242.88892,54.25692,0.7751,23.434
ELAIS-N1,1979020,242.66590,54.67669,1.8539,26.394
ELAIS-N1,3215903,240.04550,55.59846,1.5675,25.794
ELAIS-N1,1397551,240.92239,54.71264,2.3363,-9.000
ELAIS-N1,1326810,242.43494,54.31692,2.2061,-9.000
ELAIS-N1,119511,241.35596,52.83800,1.4983,25.375
ELAIS-N1,969937,242.60153,55.15582,1.6853,26.855
ELAIS-N1,1376748,242.45546,55.50280,1.3715,25.233
ELAIS-N1,2567198,243.36207,55.70605,0.7599,23.374
ELAIS-N1,3211180,241.25081,54.22092,2.0632,28.190
ELAIS-N1,262740,245.58557,54.11289,1.7181,26.407
ELAIS-N1,3301676,241.94186,53.84867,0.8676,23.650
ELAIS-N1,930899,241.13814,55.93308,1.9215,27.180
ELAIS-N1,1650999,241.78992,55.50280,0.6224,22.654
ELAIS-N1,2442453,243.93194,54.35291,0.5042,22.455
ELAIS-N1,2012051,241.14114,56.33900,1.3634,24.635
ELAIS-N1,2589388,243.61066,54.06486,1.6715,26.404
ELAIS-N1,135171,244.85962,53.16318,0.9470,23.721
ELAIS-N1,3324064,244.61353,53.78859,1.2148,24.666
ELAIS-N1,301719,241.63076,55.55063,0.5286,22.741
ELAIS-N1,376539,243.51834,53.90874,1.6367,26.501
ELAIS-N1,1166891,239.25728,54.12489,1.1551,24.547
ELAIS-N1,373348,245.15310,55.53868,1.5048,25.294
ELAIS-N1,1509709,244.04615,56.10028,0.9487,23.795
ELAIS-N1,594740,241.63982,56.18385,1.8408,26.268
ELAIS-N1,2510199,241.97578,55.03610,2.3514,-9.000
ELAIS-N1,2470572,239.59696,54.13690,1.1198,24.310
ELAIS-N1,1831493,239.10159,54.94029,0.9951,24.241
ELAIS-N1,863276,241.31657,54.70066,0.8231,24.030
ELAIS-N1,881723,242.27173,53.09095,1.0574,24.239
ELAIS-N1,2349393,241.92505,56.13610,0.9067,24.809
ELAIS-N1,2319353,240.92016,54.23292,1.6487,26.159
ELAIS-N1,2420702,244.23903,53.19930,1.3014,24.675
ELAIS-N1,450386,242.29716,55.70605,0.1506,20.689
ELAIS-N1,1233406,241.69951,54.66470,1.9403,26.572
ELAIS-N1,1118222,243.52677,55.11991,2.1212,-9.000
ELAIS-N1,1219247,243.71188,53.42792,1.0402,23.943
ELAIS-N1,3328067,241.38754,54.23292,0.5774,23.168
ELAIS-N1,1283748,244.05755,56.37480,0.3880,22.340
ELAIS-N1,2756758,245.83765,54.17291,1.3423,24.815
ELAIS-N1,271123,240.84154,54.62874,2.1765,-9.000
ELAIS-N1,2862834,242.60934,54.71264,2.1192,-9.000
ELAIS-N1,1425560,241.49522,53.52413,1.3147,25.222
ELAIS-N1,1832610,243.18683,54.20891,2.4075,-9.000
ELAIS-N1,907273,244.13235,54.48485,2.6728,-9.000
ELAIS-N1,784704,244.61723,53.74053,1.7540,26.119
ELAIS-N1,885717,244.77771,53.41589,0.8311,23.591
ELAIS-N1,1883422,242.93880,54.14890,1.0774,24.451
ELAIS-N1,23369,242.66275,53.41589,1.4567,26.387
ELAIS-N1,2454224,245.34820,53.81263,1.1848,25.151
ELAIS-N1,102571,244.23352,54.25692,1.5982,25.269
ELAIS-N1,2745685,241.64055,52.91029,1.5039,24.983
ELAIS-N1,2669483,241.65298,53.19930,0.9156,24.112
ELAIS-N1,1634097,242.59531,54.37690,2.3517,-9.000
ELAIS-N1,1255389,243.00600,55.21567,1.6211,25.741
ELAIS-N1,1558662,242.32966,55.27551,1.7365,25.473
ELAIS-N1,2011685,244.31617,53.21133,0.9350,24.153
ELAIS-N1,1053319,244.05316,53.05482,1.1917,24.291
ELAIS-N1,2737345,242.33189,55.15582,1.4336,25.808
ELAIS-N1,1996039,242.44390,54.30492,0.8710,23.458
ELAIS-N1,245336,243.24526,55.09596,0.3615,22.479
ELAIS-N1,1808247,243.24844,54.68867,0.8814,24.030
ELAIS-N1,3127476,243.37712,55.11991,1.3491,25.205
ELAIS-N1,1852603,243.10496,54.16090,1.7660,26.352
ELAIS-N1,1985705,243.88325,55.74191,1.2416,25.209
ELAIS-N1,628242,241.15155,55.09596,0.8496,24.133
ELAIS-N1,2649727,243.12732,55.57455,1.3341,25.790
ELAIS-N1,1430704,241.50438,54.23292,2.4826,-9.000
ELAIS-N1,86774,240.32129,53.66841,0.9077,24.450
ELAIS-N1,3134722,241.45799,54.78455,1.9752,28.040
ELAIS-N1,1434680,241.78595,54.82049,1.2469,24.092
ELAIS-N1,3172476,242.18629,53.90874,1.8814,26.976
ELAIS-N1,1550567,241.72673,55.23961,1.6588,26.702
ELAIS-N1,1731690,244.20115,53.80061,1.3675,25.057
ELAIS-N1,54495,244.44570,54.07687,1.1835,24.200
ELAIS-N1,1512626,243.71359,54.12489,2.5105,-9.000
ELAIS-N1,714194,243.85700,55.03610,1.9115,27.507
ELAIS-N1,2988845,243.81792,54.10088,1.7779,25.991
ELAIS-N1,2430449,241.79756,52.85005,1.1555,24.442
ELAIS-N1,2484945,243.77612,55.02412,2.2098,-9.000
ELAIS-N1,2298027,243.44378,52.99461,1.6005,25.481
ELAIS-N1,2172672,242.41385,56.37480,1.5509,26.566
ELAIS-N1,1818736,242.23500,55.20370,0.9760,23.806
ELAIS-N1,2517650,240.18179,54.56879,1.6724,25.392
ELAIS-N1,3095743,241.92058,54.18491,0.6389,23.124
ELAIS-N1,1625890,242.81440,55.70605,1.5236,25.392
ELAIS-N1,1455961,243.14778,54.66470,2.7375,-9.000
ELAIS-N1,1586355,242.93310,54.07687,0.1535,20.708
ELAIS-N1,436139,240.27059,55.94503,1.1498,24.229
ELAIS-N1,694905,242.94415,54.46087,1.7252,26.092
ELAIS-N1,1386601,243.42353,55.50280,1.0987,24.125
ELAIS-N1,1706219,240.00484,54.02884,0.1619,20.483
ELAIS-N1,181646,242.84408,53.80061,1.5937,25.385
ELAIS-N1,2857931,241.09829,55.31140,1.0406,24.515
ELAIS-N1,82259,243.94585,53.75254,1.0163,24.449
ELAIS-N1,2491890,244.93726,53.90874,1.1738,24.678
ELAIS-N1,2182704,242.17842,53.60830,0.5209,22.743
ELAIS-N1,904434,240.17151,54.47286,1.4337,25.662
ELAIS-N1,106145,245.34985,54.16090,0.6177,23.081
ELAIS-N1,815651,243.05705,53.34371,1.5347,26.006
ELAIS-N1,1518454,243.27620,54.44887,1.8365,26.176
ELAIS-N1,406409,242.71014,53.94477,1.0306,24.057
ELAIS-N1,469736,241.22165,56.27934,1.1699,24.954
ELAIS-N1,1608199,245.49668,55.08399,0.8049,23.482
ELAIS-N1,433565,243.86862,54.02884,2.2846,-9.000
ELAIS-N1,2668439,243.50153,55.88530,0.8166,23.546
ELAIS-N1,1454198,243.04757,54.88040,1.5469,25.455
ELAIS-N1,3339006,240.37425,55.13188,1.0298,23.865
ELAIS-N1,2627044,239.37861,53.83666,1.4285,25.147
ELAIS-N1,471313,241.02086,56.11222,1.4039,25.330
ELAIS-N1,319404,242.72156,53.96879,1.8528,26.220
ELAIS-N1,934322,242.16186,53.31964,1.3252,25.114
ELAIS-N1,451335,242.32218,53.92075,1.6770,26.204
ELAIS-N1,1485053,241.58127,54.43688,0.9138,24.229
ELAIS-N1,391737,242.08169,54.62874,2.6652,-9.000
ELAIS-N1,63686,244.81638,52.97052,0.7775,23.139
ELAIS-N1,709357,243.56489,54.49685,1.8733,26.045
ELAIS-N1,2652906,242.86698,55.47888,0.7518,24.806
ELAIS-N1,2407996,242.19477,54.05285,1.6350,25.883
ELAIS-N1,2616495,241.71800,53.80061,1.3403,25.603
ELAIS-N1,1599329,242.67164,55.02412,2.0603,28.392
ELAIS-N1,1026994,243.05669,53.10299,0.3560,22.285
ELAIS-N1,69255,242.15817,54.25692,2.3231,-9.000
ELAIS-N1,2308656,245.18665,53.27151,1.2932,24.841
ELAIS-N1,3183058,240.79835,54.90435,0.7881,23.870
ELAIS-N1,2753450,243.71855,55.43104,2.2138,-9.000
ELAIS-N1,3209734,243.63185,56.15997,1.1798,24.201
ELAIS-N1,400074,241.72123,53.45197,0.9999,24.420
ELAIS-N1,2286716,245.60402,54.74860,1.6785,26.036
ELAIS-N1,2744623,243.05556,54.26892,2.1289,-9.000
ELAIS-N1,2125659,241.00820,54.60476,1.7046,26.838
ELAIS-N1,1835680,240.34873,53.52413,1.9315,26.370
ELAIS-N1,455311,243.01485,54.84446,0.1494,20.992
ELAIS-N1,3235211,243.88420,55.65824,0.6187,22.895
ELAIS-N1,1057673,240.69261,54.04085,1.2811,24.290
ELAIS-N1,1295911,245.23324,54.16090,1.2407,25.129
ELAIS-N1,2883797,241.88574,53.50008,1.9727,26.568
ELAIS-N1,1319091,239.99518,53.89672,0.9633,24.847
ELAIS-N1,3078569,241.96698,53.77658,1.8436,26.968
ELAIS-N1,2691345,241.16460,56.42252,0.9601,23.602
ELAIS-N1,2345875,241.63627,55.01215,1.2949,24.126
ELAIS-N1,1774489,243.74874,55.43104,1.5609,26.813
ELAIS-N1,2857318,241.52943,53.89672,1.0133,24.433
ELAIS-N1,2827604,243.09323,54.13690,0.7732,23.736
ELAIS-N1,2720531,242.10348,53.98080,1.7389,26.555
ELAIS-N1,121888,244.77069,55.09596,0.6280,23.018
ELAIS-N1,166653,245.78599,54.02884,1.3522,24.950
ELAIS-N1,2974933,242.52584,55.21567,0.9967,24.252
ELAIS-N1,2048440,245.30681,53.65639,1.4060,24.961
ELAIS-N1,2963681,241.51520,53.30761,1.0844,24.131
ELAIS-N1,1326756,245.14048,54.47286,1.1378,24.923
ELAIS-N1,235684,243.24976,53.15115,1.6292,25.659
ELAIS-N1,3195680,245.12160,54.19691,0.6754,23.191
ELAIS-N1,33340,244.18735,55.90919,1.1689,24.463
ELAIS-N1,2161961,240.01430,53.43995,1.1963,25.261
ELAIS-N1,1930149,243.33494,53.80061,0.3098,21.640
ELAIS-N1,3308403,240.86558,55.22764,1.1271,24.649
ELAIS-N1,1641252,244.32162,54.67669,1.9826,26.848
ELAIS-N1,2582958,241.21367,54.86842,0.7376,23.488
ELAIS-N1,1235050,242.31770,53.84867,1.2966,25.161
ELAIS-N1,703346,244.51618,53.37980,1.9444,26.492
ELAIS-N1,2561404,240.28086,53.39183,1.0113,24.264
ELAIS-N1,1878276,242.12376,54.84446,0.7789,23.879
ELAIS-N1,1008035,239.54312,53.77658,0.9434,24.103
ELAIS-N1,2979803,241.23483,54.61675,2.1798,-9.000
ELAIS-N1,1187176,242.08182,54.97622,1.6038,26.342
ELAIS-N1,1370364,241.92950,55.28747,1.3460,24.732
ELAIS-N1,769711,242.34181,53.46400,1.5363,25.595
ELAIS-N1,737893,240.37631,53.41589,0.8565,24.060
ELAIS-N1,2346854,243.03684,53.09095,1.1304,24.217
ELAIS-N1,1171888,243.89604,55.76581,1.8394,25.884
ELAIS-N1,1285197,241.88437,55.19173,1.7740,26.495
ELAIS-N1,1850999,245.35576,53.93276,1.6443,26.109
ELAIS-N1,178585,240.06431,54.82049,0.6546,23.287
ELAIS-N1,1111853,244.58986,55.94503,1.4997,25.691
ELAIS-N1,3227290,239.61019,55.64628,0.9729,24.002
ELAIS-N1,524592,244.26259,54.50884,1.6074,25.743
ELAIS-N1,2698897,244.61429,53.40386,1.2770,24.897
ELAIS-N1,2851803,245.67450,53.93276,0.6248,23.012
ELAIS-N1,508921,243.50291,54.05285,0.8798,23.774
ELAIS-N1,3233563,245.75469,54.07687,0.6450,23.374
ELAIS-N1,998886,244.82549,54.76058,0.4790,22.747
ELAIS-N1,1011837,244.94384,53.81263,1.1422,24.524
ELAIS-N1,3147612,243.22163,52.70543,0.7826,23.479
ELAIS-N1,701874,242.16451,53.19930,1.4224,25.617
ELAIS-N1,918839,244.17655,53.75254,1.8127,26.268
ELAIS-N1,2459099,244.55002,54.13690,1.3992,24.904
ELAIS-N1,2832927,242.85595,55.21567,1.1411,24.451
ELAIS-N1,2296433,240.05222,53.28354,1.6205,25.592
ELAIS-N1,1156004,241.72441,53.10299,1.5937,25.577
ELAIS-N1,1540109,243.51429,55.50280,1.0895,24.114
ELAIS-N1,1199681,241.13400,54.22092,2.3794,-9.000
ELAIS-N1,2483188,242.98464,56.04057,1.5078,25.787
ELAIS-N1,2912732,241.63814,56.14804,1.5502,25.260
ELAIS-N1,3180713,243.26579,53.00665,1.8278,26.281
ELAIS-N1,39974,242.73795,52.87415,0.9852,24.074
ELAIS-N1,2913975,240.33714,55.43104,1.3097,25.253
ELAIS-N1,3315645,244.29208,54.84446,1.1570,24.422
ELAIS-N1,1234315,240.38929,54.67669,0.8538,23.568
ELAIS-N1,1862290,241.99903,54.19691,0.8358,23.785
ELAIS-N1,623028,244.66763,53.83666,0.7312,23.646
ELAIS-N1,22463,240.35851,53.54818,0.5855,23.215
ELAIS-N1,2890017,243.05884,52.65721,1.5209,25.928
ELAIS-N1,2653259,244.37158,56.15997,0.2764,21.621
ELAIS-N1,476772,242.85310,55.17976,2.4709,-9.000
ELAIS-N1,825018,244.88267,55.40712,1.4962,25.513
ELAIS-N1,1527578,241.20416,54.88040,2.5277,-9.000
ELAIS-N1,1026922,242.20850,54.77256,1.8808,27.007
ELAIS-N1,594367,243.70873,56.30320,1.1761,24.740
ELAIS-N1,1015584,242.97978,53.81263,0.6530,23.140
ELAIS-N1,589255,240.20881,54.13690,0.8352,23.819
ELAIS-N1,1592352,242.36397,55.03610,1.5343,25.136
ELAIS-N1,1768289,244.63443,55.58651,1.6293,25.999
ELAIS-N1,2647475,242.01076,54.41289,1.7009,25.565
ELAIS-N1,2305239,242.43713,54.94029,0.4255,22.259
ELAIS-N1,3130258,244.68019,54.24492,0.7122,23.547
ELAIS-N1,2072062,243.47892,55.34730,1.2570,24.777
ELAIS-N1,3087646,243.72627,53.28354,1.5162,25.967
ELAIS-N1,85782,242.44314,55.32337,2.3841,-9.000
ELAIS-N1,1468708,242.60805,55.10794,1.1847,24.311
ELAIS-N1,1772846,242.47145,54.42489,2.4231,-9.000
ELAIS-N1,205094,239.52792,55.74191,0.4088,22.311
ELAIS-N1,3111816,241.20527,54.31692,0.6624,22.830
ELAIS-N1,1716750,242.12742,54.56879,1.8662,25.809
ELAIS-N1,3056031,243.06317,55.29944,0.2572,22.005
ELAIS-N1,2898654,241.43543,54.96424,0.9384,23.959
ELAIS-N1,3252626,241.37825,54.24492,1.5201,25.520
ELAIS-N1,2013300,244.98331,55.26354,1.6411,25.869
ELAIS-N1,347344,241.89012,55.49084,1.5653,25.819
ELAIS-N1,2378861,242.42852,55.10794,0.9972,24.108
ELAIS-N1,2926005,242.03170,53.72851,1.8225,26.645
ELAIS-N1,756778,243.66991,52.99461,0.9969,23.855
ELAIS-N1,2160851,243.77219,54.70066,1.9307,27.306
ELAIS-N1,3262847,245.27106,54.01683,1.3956,24.793
ELAIS-N1,3287344,242.00556,54.49685,0.5450,22.524
ELAIS-N1,1747145,242.59715,56.61335,0.5942,-9.000
ELAIS-N1,2557367,241.63915,54.85644,2.5835,-9.000
ELAIS-N1,5971,240.29256,54.90435,1.0264,24.437
ELAIS-N1,2834209,244.15740,54.53282,0.8531,23.847
ELAIS-N1,2619764,242.82266,54.66470,0.3191,21.883
ELAIS-N1,2967108,240.68399,53.57223,1.1695,24.356
ELAIS-N1,2006383,239.82079,54.04085,1.5380,25.522
ELAIS-N1,3030119,241.52796,53.86068,0.8188,23.644
ELAIS-N1,1233583,242.65062,52.56075,0.7133,23.267
ELAIS-N1,1473624,242.30881,54.17291,2.5910,-9.000
ELAIS-N1,3002517,242.78680,55.74191,1.6422,25.550
ELAIS-N1,202835,242.08953,54.07687,0.6100,23.324
ELAIS-N1,1091213,245.43196,54.25692,1.2900,24.494
ELAIS-N1,3294843,244.05469,52.80185,0.6422,23.440
ELAIS-N1,376818,241.46378,54.92831,1.1678,24.359
ELAIS-N1,361781,242.26195,55.78971,0.1614,20.672
ELAIS-N1,3346389,244.90119,55.98086,0.2576,21.806
ELAIS-N1,975921,243.77135,53.25947,1.2361,24.773
ELAIS-N1,967847,244.52859,55.94503,1.5053,25.535
ELAIS-N1,570809,240.21593,53.69245,1.8267,26.755
ELAIS-N1,2739175,241.63235,54.48485,1.0205,24.096
ELAIS-N1,2184603,241.03366,53.41589,1.0790,23.984
ELAIS-N1,1877362,243.75365,54.23292,2.0874,27.292
ELAIS-N1,2535696,242.61054,52.93439,1.9921,26.724
ELAIS-N1,131631,245.57827,55.09596,0.6865,23.359
ELAIS-N1,2064221,244.45869,53.29558,1.8472,26.404
ELAIS-N1,1035264,242.12875,54.76058,1.3922,25.426
ELAIS-N1,1181024,240.51884,56.15997,0.5942,23.392
ELAIS-N1,1108821,242.79445,54.42489,2.2990,-9.000
ELAIS-N1,1701653,242.23404,53.41589,1.1742,24.282
ELAIS-N1,376691,242.93374,53.71649,1.1905,24.329
ELAIS-N1,2356973,244.53255,55.26354,0.6482,23.164
ELAIS-N1,1218662,240.77862,56.29127,0.4737,22.481
ELAIS-N1,1073910,244.37135,54.26892,1.3562,24.649
ELAIS-N1,3210806,240.86906,55.37123,0.6382,23.512
ELAIS-N1,944494,240.72271,54.59277,0.8394,23.741
ELAIS-N1,2487300,243.26003,53.82464,2.2128,-9.000
ELAIS-N1,2123102,242.81869,54.86842,1.2846,24.553
ELAIS-N1,1969680,241.64201,54.70066,1.7072,26.348
ELAIS-N1,1877623,243.31169,55.16779,0.8312,23.639
ELAIS-N1,1111814,240.77137,54.56879,1.1018,24.056
ELAIS-N1,2174015,244.69713,56.13610,0.9610,23.694
ELAIS-N1,2605015,242.94323,55.06005,1.4625,25.321
ELAIS-N1,2737851,243.53195,53.64437,1.1594,24.583
ELAIS-N1,2316592,242.15353,52.66927,1.0281,24.397
ELAIS-N1,270248,240.61375,54.54481,1.0956,24.377
ELAIS-N1,2934131,242.56202,53.47603,1.5731,26.275
ELAIS-N1,3330501,241.85143,53.96879,2.3247,-9.000
ELAIS-N1,3153267,241.19330,55.75386,0.9610,24.114
ELAIS-N1,1775127,243.69208,54.68867,2.1972,-9.000
ELAIS-N1,2545582,240.90924,53.39183,0.7326,23.586
ELAIS-N1,1483075,244.79575,55.65824,1.9852,26.934
ELAIS-N1,1844414,242.79538,56.36287,0.3096,21.946
ELAIS-N1,233421,242.47768,56.25547,0.9730,23.970
ELAIS-N1,2484870,240.78273,53.25947,0.8839,24.341
ELAIS-N1,443267,242.26460,53.60830,1.3184,24.741
ELAIS-N1,1911182,245.33175,53.22337,1.1228,23.911
ELAIS-N1,421500,242.71959,55.00017,1.5733,25.781
ELAIS-N1,1224649,241.65000,56.39866,0.7461,23.430
ELAIS-N1,1327345,242.47994,53.82464,2.5479,-9.000
ELAIS-N1,192171,241.41850,56.30320,1.2788,24.482
ELAIS-N1,977919,243.67295,55.57455,0.4650,22.887
ELAIS-N1,2420973,242.56909,53.86068,1.0815,24.299
ELAIS-N1,63667,244.86187,53.84867,1.7766,26.570
ELAIS-N1,2508494,240.66086,56.06446,1.6545,25.568
ELAIS-N1,1837386,244.43813,54.25692,1.0285,24.148
ELAIS-N1,3087643,243.27988,54.16090,0.4022,22.322
ELAIS-N1,1624730,239.96590,54.25692,1.9397,26.634
ELAIS-N1,1740676,243.35565,54.46087,1.0448,24.290
ELAIS-N1,220062,241.64522,53.89672,0.5237,22.755
ELAIS-N1,1931135,243.21248,55.62237,1.9312,26.950
ELAIS-N1,562336,242.67488,54.66470,1.7578,26.112
ELAIS-N1,2558920,240.58019,53.04278,1.0784,24.417
ELAIS-N1,359741,243.11668,56.02863,0.4586,22.673
ELAIS-N1,2268527,242.19037,53.31964,0.3039,21.879
ELAIS-N1,2772129,244.13980,54.72463,1.6366,26.683
ELAIS-N1,1636463,243.09175,53.53616,0.5020,22.355
ELAIS-N1,2045548,244.80534,54.83247,0.9982,24.063
ELAIS-N1,2687602,241.33593,55.76581,1.7199,25.823
ELAIS-N1,747066,241.71470,53.72851,1.3443,24.257
ELAIS-N1,525585,245.03254,54.32891,1.2101,24.773
ELAIS-N1,2545747,242.78462,56.10028,0.5092,22.772
ELAIS-N1,1039757,239.35176,55.38319,1.2279,24.991
ELAIS-N1,788268,241.62496,54.76058,0.7507,23.268
ELAIS-N1,1791157,243.19981,53.90874,2.2186,-9.000
ELAIS-N1,403724,240.34091,55.82556,1.4618,25.591
ELAIS-N1,1670545,240.36175,55.87335,0.4808,22.862
ELAIS-N1,738103,243.15605,55.21567,1.8448,26.045
ELAIS-N1,982627,242.59219,52.80185,1.5823,26.301
ELAIS-N1,3043989,243.96004,53.06687,1.5969,25.315
